id,prompt,image_path,category
700,hippopotamuses playing water polo against people. water polo photograph. ,data/images/700.png,diffusiondb
701,"distant full body view, aaron taylor johnson as a sea titan in toga, speedo, barefoot, black hair, digital painting, concept art, smooth, sharp focus, illustration by artgerm, yoshitaka amano, krenz cushart, shinji aramaki ",data/images/701.png,diffusiondb
702,a water polo player riding a hippopotamus. photograph. ,data/images/702.png,diffusiondb
703,a water polo player riding a hippopotamus. photograph. ,data/images/703.png,diffusiondb
704,a water polo player riding a hippopotamus. photograph. ,data/images/704.png,diffusiondb
705,a water polo player riding a hippopotamus. photograph. ,data/images/705.png,diffusiondb
706,a water polo player riding a hippopotamus. photograph. ,data/images/706.png,diffusiondb
707,a water polo player riding a hippopotamus. photograph. ,data/images/707.png,diffusiondb
708,a water polo player riding a hippopotamus. photograph. ,data/images/708.png,diffusiondb
709,a water polo player riding a hippopotamus. photograph. ,data/images/709.png,diffusiondb
710,a water polo player riding a hippopotamus. photograph. ,data/images/710.png,diffusiondb
711,"bald asian guy with a short beard, painted by ruan jia, raymond swanland, lawrence alma tadema, zdzislaw beksinski, norman rockwell, jack kirby, tom lovell, alex malveda, greg staples ",data/images/711.png,diffusiondb
712,"bald asian guy with a short beard, painted by ruan jia, raymond swanland, lawrence alma tadema, zdzislaw beksinski, norman rockwell, jack kirby, tom lovell, alex malveda, greg staples ",data/images/712.png,diffusiondb
713,"bald asian guy with a short beard, painted by ruan jia, raymond swanland, lawrence alma tadema, zdzislaw beksinski, norman rockwell, jack kirby, tom lovell, alex malveda, greg staples ",data/images/713.png,diffusiondb
714,"bald asian guy with a short beard, painted by ruan jia, raymond swanland, lawrence alma tadema, zdzislaw beksinski, norman rockwell, jack kirby, tom lovell, alex malveda, greg staples ",data/images/714.png,diffusiondb
715,"bald asian guy with a short beard, painted by ruan jia, raymond swanland, lawrence alma tadema, zdzislaw beksinski, norman rockwell, jack kirby, tom lovell, alex malveda, greg staples ",data/images/715.png,diffusiondb
716,"bald asian guy with a short beard, painted by ruan jia, raymond swanland, lawrence alma tadema, zdzislaw beksinski, norman rockwell, jack kirby, tom lovell, alex malveda, greg staples ",data/images/716.png,diffusiondb
717,"bald asian guy with a short beard, painted by ruan jia, raymond swanland, lawrence alma tadema, zdzislaw beksinski, norman rockwell, jack kirby, tom lovell, alex malveda, greg staples ",data/images/717.png,diffusiondb
718,"bald asian guy with a short beard, painted by ruan jia, raymond swanland, lawrence alma tadema, zdzislaw beksinski, norman rockwell, jack kirby, tom lovell, alex malveda, greg staples ",data/images/718.png,diffusiondb
719,"bald asian guy with a short beard, painted by ruan jia, raymond swanland, lawrence alma tadema, zdzislaw beksinski, norman rockwell, jack kirby, tom lovell, alex malveda, greg staples ",data/images/719.png,diffusiondb
720,a water polo player riding a hippopotamus. sports photograph. ,data/images/720.png,diffusiondb
721,a water polo player riding a hippopotamus. sports photograph. ,data/images/721.png,diffusiondb
722,a water polo player riding a hippopotamus. sports photograph. ,data/images/722.png,diffusiondb
723,a water polo player riding a hippopotamus. sports photograph. ,data/images/723.png,diffusiondb
724,a water polo player riding a hippopotamus. sports photograph. ,data/images/724.png,diffusiondb
725,a water polo player riding a hippopotamus. sports photograph. ,data/images/725.png,diffusiondb
726,a water polo player riding a hippopotamus. sports photograph. ,data/images/726.png,diffusiondb
727,a water polo player riding a hippopotamus. sports photograph. ,data/images/727.png,diffusiondb
728,a water polo player riding a hippopotamus. sports photograph. ,data/images/728.png,diffusiondb
729,"distant full body view, aaron taylor johnson as a sea titan in toga, speedo, barefoot, black hair, digital painting, concept art, smooth, sharp focus, illustration by artgerm, yoshitaka amano, krenz cushart, shinji aramaki ",data/images/729.png,diffusiondb
730,"combat ninja robot, warframe art, feminine proportions, detailed helmet, accurate legs, portrait, cyberpunk 2 0 2 0 manual, by steampoweredmikej, by tim bradstreet, inktober, ink drawing, black and white, coloring pages, manga, highly detailed ",data/images/730.png,diffusiondb
731,"combat ninja robot, warframe art, feminine proportions, detailed helmet, accurate legs, portrait, cyberpunk 2 0 2 0 manual, by steampoweredmikej, by tim bradstreet, inktober, ink drawing, black and white, coloring pages, manga, highly detailed ",data/images/731.png,diffusiondb
732,"combat ninja robot, warframe art, feminine proportions, detailed helmet, accurate legs, portrait, cyberpunk 2 0 2 0 manual, by steampoweredmikej, by tim bradstreet, inktober, ink drawing, black and white, coloring pages, manga, highly detailed ",data/images/732.png,diffusiondb
733,"combat ninja robot, warframe art, feminine proportions, detailed helmet, accurate legs, portrait, cyberpunk 2 0 2 0 manual, by steampoweredmikej, by tim bradstreet, inktober, ink drawing, black and white, coloring pages, manga, highly detailed ",data/images/733.png,diffusiondb
734,"combat ninja robot, warframe art, feminine proportions, detailed helmet, accurate legs, portrait, cyberpunk 2 0 2 0 manual, by steampoweredmikej, by tim bradstreet, inktober, ink drawing, black and white, coloring pages, manga, highly detailed ",data/images/734.png,diffusiondb
735,"combat ninja robot, warframe art, feminine proportions, detailed helmet, accurate legs, portrait, cyberpunk 2 0 2 0 manual, by steampoweredmikej, by tim bradstreet, inktober, ink drawing, black and white, coloring pages, manga, highly detailed ",data/images/735.png,diffusiondb
736,"combat ninja robot, warframe art, feminine proportions, detailed helmet, accurate legs, portrait, cyberpunk 2 0 2 0 manual, by steampoweredmikej, by tim bradstreet, inktober, ink drawing, black and white, coloring pages, manga, highly detailed ",data/images/736.png,diffusiondb
737,"combat ninja robot, warframe art, feminine proportions, detailed helmet, accurate legs, portrait, cyberpunk 2 0 2 0 manual, by steampoweredmikej, by tim bradstreet, inktober, ink drawing, black and white, coloring pages, manga, highly detailed ",data/images/737.png,diffusiondb
738,"combat ninja robot, warframe art, feminine proportions, detailed helmet, accurate legs, portrait, cyberpunk 2 0 2 0 manual, by steampoweredmikej, by tim bradstreet, inktober, ink drawing, black and white, coloring pages, manga, highly detailed ",data/images/738.png,diffusiondb
739,"a girl's hand on an air conditioner in a room, outside another air conditioner on the terrace connected by transparent tubes with a blue liquid, depth of field, sunny, ultra realistic, very detailed, 8 k hyper realistic detailed cinematic still by nadav kander ",data/images/739.png,diffusiondb
740,a water polo players riding a hippopotamuses. photograph. ,data/images/740.png,diffusiondb
741,a water polo players riding a hippopotamuses. photograph. ,data/images/741.png,diffusiondb
742,a water polo players riding a hippopotamuses. photograph. ,data/images/742.png,diffusiondb
743,a water polo players riding a hippopotamuses. photograph. ,data/images/743.png,diffusiondb
744,a water polo players riding a hippopotamuses. photograph. ,data/images/744.png,diffusiondb
745,a water polo players riding a hippopotamuses. photograph. ,data/images/745.png,diffusiondb
746,a water polo players riding a hippopotamuses. photograph. ,data/images/746.png,diffusiondb
747,a water polo players riding a hippopotamuses. photograph. ,data/images/747.png,diffusiondb
748,a water polo players riding a hippopotamuses. photograph. ,data/images/748.png,diffusiondb
749,an olympic sized swimming pool filled with spicy ramen. ,data/images/749.png,diffusiondb
750,"combat ninja robot, warframe art, masculine proportions, detailed helmet, portrait, cyberpunk 2 0 2 0 manual, by steampoweredmikej, by tim bradstreet, inktober, ink drawing, black and white, coloring pages, manga, highly detailed ",data/images/750.png,diffusiondb
751,"combat ninja robot, warframe art, masculine proportions, detailed helmet, portrait, cyberpunk 2 0 2 0 manual, by steampoweredmikej, by tim bradstreet, inktober, ink drawing, black and white, coloring pages, manga, highly detailed ",data/images/751.png,diffusiondb
752,"combat ninja robot, warframe art, masculine proportions, detailed helmet, portrait, cyberpunk 2 0 2 0 manual, by steampoweredmikej, by tim bradstreet, inktober, ink drawing, black and white, coloring pages, manga, highly detailed ",data/images/752.png,diffusiondb
753,"combat ninja robot, warframe art, masculine proportions, detailed helmet, portrait, cyberpunk 2 0 2 0 manual, by steampoweredmikej, by tim bradstreet, inktober, ink drawing, black and white, coloring pages, manga, highly detailed ",data/images/753.png,diffusiondb
754,"combat ninja robot, warframe art, masculine proportions, detailed helmet, portrait, cyberpunk 2 0 2 0 manual, by steampoweredmikej, by tim bradstreet, inktober, ink drawing, black and white, coloring pages, manga, highly detailed ",data/images/754.png,diffusiondb
755,"combat ninja robot, warframe art, masculine proportions, detailed helmet, portrait, cyberpunk 2 0 2 0 manual, by steampoweredmikej, by tim bradstreet, inktober, ink drawing, black and white, coloring pages, manga, highly detailed ",data/images/755.png,diffusiondb
756,"combat ninja robot, warframe art, masculine proportions, detailed helmet, portrait, cyberpunk 2 0 2 0 manual, by steampoweredmikej, by tim bradstreet, inktober, ink drawing, black and white, coloring pages, manga, highly detailed ",data/images/756.png,diffusiondb
757,"combat ninja robot, warframe art, masculine proportions, detailed helmet, portrait, cyberpunk 2 0 2 0 manual, by steampoweredmikej, by tim bradstreet, inktober, ink drawing, black and white, coloring pages, manga, highly detailed ",data/images/757.png,diffusiondb
758,"combat ninja robot, warframe art, masculine proportions, detailed helmet, portrait, cyberpunk 2 0 2 0 manual, by steampoweredmikej, by tim bradstreet, inktober, ink drawing, black and white, coloring pages, manga, highly detailed ",data/images/758.png,diffusiondb
759,a hippopotamus rampaging through sports crowd. ,data/images/759.png,diffusiondb
760,a hippopotamus rampaging through sports crowd. ,data/images/760.png,diffusiondb
